,OBJECTID,STATECODE,COUNTYCODE,GNIS_ID,ST_CNTY_CO,COUNTYNAME,LEGAL_NAME,CLASSCODE,LEGAL_DESC,CLASSCODE_,STATE_POST,GIS_ACRES,STATENAME,Count_,ID,comm_avg,res_avg
1152,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1153,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1154,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1155,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1156,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1157,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1158,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1159,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1160,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1161,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1162,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1163,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1164,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1165,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1166,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1167,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1168,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1169,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1170,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1171,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1172,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1173,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1174,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1175,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1176,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1177,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1178,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1179,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1180,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1181,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1182,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1183,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1184,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1185,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1186,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1187,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1188,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1189,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1190,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1191,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1192,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1193,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1194,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1195,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1196,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1197,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1198,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1199,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1200,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1201,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1202,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1203,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1204,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1205,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1206,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1207,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1208,86,48,273,01383922,48273,Kleberg,Kleberg County,H1,County,An active county or equivalent feature,TX,569783.62,Texas,5,123,0.881555,0.881555
1209,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1210,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1211,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1212,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1213,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1214,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1215,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1216,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1217,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1218,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1219,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1220,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1221,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1222,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1223,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1224,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1225,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1226,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1227,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1228,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1229,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1230,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1231,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1232,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1233,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1234,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1235,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1236,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1237,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1238,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1239,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1240,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1241,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1242,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1243,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1244,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1245,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1246,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1247,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1248,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1249,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1250,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1251,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1252,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1253,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1254,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1255,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1256,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1257,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1258,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1259,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1260,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1261,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1262,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1263,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1264,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
1265,87,48,489,01384030,48489,Willacy,Willacy County,H1,County,An active county or equivalent feature,TX,384461.405,Texas,9,124,2.04733,2.04733
