,Country,Region,Subregion,Location,State_Regi,Location_t,Project_na,Capacity__,Size,Capacity_1,Capacity_2,Technology,Thermal_de,Thermal_eq,Feedwater,Customer_t,Industry,Customer,Plant_stat,Plant_type,Plant_supp,Plant_su_1,Procuremen,Concession,Dev_consor,EPC_price,Water_pric,Last_updat,Latitude,Longitude,name
1337,U.S.A.,Americas,North America,Allentown,Pennsylvania,Land based,Allentown,818.0,S,0.22,0.18,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),Electronics,Western Electric,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"830,000 USD",0.0,2014-04-03 15:30:01 UTC,40.6084305,-75.4901833,Allentown
1338,U.S.A.,Americas,North America,Shawnee,Oklahoma,Land based,Firelake,818.0,S,0.22,0.18,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,,Online,,,0.0,EPC,0.0,,,0.0,2014-08-13 08:30:02 UTC,35.3272928,-96.9253004,Firelake
1339,U.S.A.,Americas,North America,San Antonio,Texas,Land based,Toyota,818.0,S,0.22,0.18,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Online,,,0.0,EPC,0.0,,,0.0,2017-11-21 13:51:50 UTC,29.261201,-98.541833,Toyota
1340,U.S.A.,Americas,North America,Pocatello,Idaho,Land based,Pocatello,818.0,S,0.22,0.18,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Presumed Offline,Stand-alone,Envirogenics,100.0,EPC,0.0,,"850,000 USD",0.0,2012-06-27 03:32:13 UTC,42.8713032,-112.4455344,Pocatello
1341,U.S.A.,Americas,North America,Salinas,California,Land based,Salinas,818.0,S,0.22,0.18,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Presumed Online,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"830,000 USD",0.0,2012-06-27 03:32:02 UTC,36.6777372,-121.6555013,Salinas
1342,U.S.A.,Americas,North America,Beulah,North Dakota,Land based,Beulah,818.0,S,0.22,0.18,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),Power,Power Station,Presumed Offline,Stand-alone,Continental Products,100.0,EPC,0.0,,"850,000 USD",0.0,2014-04-03 15:29:59 UTC,47.2633403,-101.7779462,Beulah
1343,U.S.A.,Americas,North America,New Hampshire,New Hampshire,Land based,New Hampshire,818.0,S,0.22,0.18,ED (Electrodialysis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),Power,,Presumed Online,Stand-alone,GdF Suez,100.0,EPC,0.0,,"830,000 USD",0.0,2014-04-03 15:29:59 UTC,43.666944,-71.499722,New Hampsh
1344,U.S.A.,Americas,North America,Port Reading,New Jersey,Land based,Port Reading,818.0,S,0.22,0.18,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),Oil & Gas,Hess Oil,Presumed Offline,Stand-alone,Amiantit Group,100.0,EPC,0.0,,"830,000 USD",0.0,2014-04-03 15:29:59 UTC,40.5653823,-74.2604236,Port Readi
1345,U.S.A.,Americas,North America,Sunnyvale,California,Land based,Sunnyvale,818.0,S,0.22,0.18,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Presumed Online,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"830,000 USD",0.0,2014-08-11 07:44:57 UTC,37.368611,-122.036111,Sunnyvale
1346,U.S.A.,Americas,North America,Albuquerque,New Mexico,Land based,Albuquerque,818.0,S,0.22,0.18,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),General,Sandia Laboratories,Presumed Offline,Stand-alone,GdF Suez,100.0,EPC,0.0,,"830,000 USD",0.0,2014-04-03 15:30:00 UTC,35.0844909,-106.6511367,Albuquerqu
1347,U.S.A.,Americas,North America,Hurt,Virginia,Land based,Hurt,818.0,S,0.22,0.18,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Industry (TDS <10ppm),,,Presumed Online,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"670,000 USD",0.0,2012-06-27 03:32:33 UTC,37.0926426,-79.2964125,Hurt
1348,U.S.A.,Americas,North America,Missouri,Missouri,Land based,Missouri,817.0,S,0.22,0.18,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),Food & Beverage,,Online,,GdF Suez,100.0,EPC,0.0,,,0.0,2014-09-17 10:54:29 UTC,37.9642529,-91.8318334,Missouri
1349,U.S.A.,Americas,North America,Kentucky,Kentucky,Land based,Kentucky,817.0,S,0.22,0.18,RO (Reverse Osmosis),,,Pure water or tap water (TDS <500ppm),Industry (TDS <10ppm),Food & Beverage,,Online,,GdF Suez,100.0,EPC,0.0,,,0.0,2014-09-18 09:59:35 UTC,37.8393332,-84.2700179,Kentucky
1350,U.S.A.,Americas,North America,Huntington Beach,California,Land based,Huntington Beach,817.0,S,0.22,0.18,RO (Reverse Osmosis),,,Seawater (TDS 20000ppm - 50000ppm),Power stations (TDS <10ppm),Power,Southern California Edison,Offline (Decommissioned),Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"2,140,000 USD",0.0,2017-12-21 15:08:56 UTC,33.660297,-117.9992265,Huntington
1351,U.S.A.,Americas,North America,Pennsylvania,Pennsylvania,Land based,Pennsylvania,817.0,S,0.22,0.18,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Industry (TDS <10ppm),,,Online,Stand-alone,GdF Suez,100.0,EPC,0.0,,"670,000 USD",0.0,2012-06-27 03:32:24 UTC,40.272222,-76.905556,Pennsylvan
1352,U.S.A.,Americas,North America,San Diego,California,Land based,City of San Diego Brackish Groundwater Water TDDF,817.0,S,0.22,0.18,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Demonstration,,City of San Diego,Online,,H2O Innovation,100.0,EPC,0.0,,,0.0,2012-06-27 03:34:17 UTC,32.7133553532,-117.173583917,City of Sa
1353,U.S.A.,Americas,North America,Indiana,Indiana,Land based,Indiana,817.0,S,0.22,0.18,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Power stations (TDS <10ppm),Power,,Online,Stand-alone,Water & Power,100.0,EPC,0.0,,"670,000 USD",0.0,2014-04-03 15:29:58 UTC,40.000278,-86.250278,Indiana
1354,U.S.A.,Americas,North America,New Jersey,New Jersey,Land based,New Jersey,817.0,S,0.22,0.18,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Industry (TDS <10ppm),,,Online,,GdF Suez,100.0,EPC,0.0,,,0.0,2012-06-27 03:34:50 UTC,40.166944,-74.499722,New Jersey
1355,U.S.A.,Americas,North America,Michigan,Michigan,Land based,Michigan,817.0,S,0.22,0.18,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Industry (TDS <10ppm),,,Online,,GdF Suez,100.0,EPC,0.0,,,0.0,2012-06-27 03:34:50 UTC,44.250278,-85.500278,Michigan
1356,U.S.A.,Americas,North America,Cedar Rapids,Iowa,Land based,"Cedar Rapids, IA",817.0,S,0.22,0.18,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),Food & Beverage,Cargill,Online,,Veolia,100.0,EPC,0.0,,,0.0,2014-04-03 15:30:24 UTC,42.0083328,-91.6440683,Cedar Rapi
1357,U.S.A.,Americas,North America,Fullerton,California,Land based,Fullerton,817.0,S,0.22,0.18,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Online,,GdF Suez,100.0,EPC,0.0,,,0.0,2014-08-12 08:04:06 UTC,33.8703596,-117.9242966,Fullerton
1358,U.S.A.,Americas,North America,Perry,Florida,Land based,Buckey Florida Treatment,816.0,S,0.22,0.18,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Online,,Aquatech International Corporation,50.0,EPC,0.0,,,0.0,2014-08-21 08:10:00 UTC,30.1174351,-83.5818147,Buckey Flo
1359,U.S.A.,Americas,North America,Davenport,Florida,Land based,Davenport,814.0,S,0.22,0.18,MSF (Multi-stage Flash),Flash,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),Power,Pacific Gas and Electric Company,Presumed Online,Stand-alone,"Evoqua Water Technologies, LLC",50.0,EPC,0.0,,"830,000 USD",0.0,2014-04-03 15:29:57 UTC,28.1614046,-81.6017417,Davenport
1360,U.S.A.,Americas,North America,Colorado,Colorado,Land based,Colorado,808.0,S,0.21,0.18,RO (Reverse Osmosis),,,Pure water or tap water (TDS <500ppm),Industry (TDS <10ppm),,,Online,Stand-alone,GdF Suez,100.0,EPC,0.0,,"590,000 USD",0.0,2012-06-27 03:32:04 UTC,39.0002698,-105.5008327,Colorado
1361,U.S.A.,Americas,North America,Huntington Beach,California,Land based,Huntington Beach,800.0,S,0.21,0.18,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Power stations (TDS <10ppm),Power,Southern California Edison,Presumed Online,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"650,000 USD",0.0,2014-04-03 15:29:55 UTC,33.660297,-117.9992265,Huntington
1362,U.S.A.,Americas,North America,,,Mobile,Cruise Ship,800.0,S,0.21,0.18,RO (Reverse Osmosis),,,Seawater (TDS 20000ppm - 50000ppm),Tourist facilities as drinking water (TDS 10ppm - <1000ppm),,Meyer Werft GmbH,Online,,,0.0,EPC,0.0,,,0.0,2018-02-09 15:02:52 UTC,46.0,2.0,Cruise Shi
1363,U.S.A.,Americas,North America,Council Bluf,Iowa,Land based,Council Bluf,795.0,S,0.21,0.17,MSF (Multi-stage Flash),Flash,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),Power,Power & Light,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",50.0,EPC,0.0,,"810,000 USD",0.0,2014-04-03 15:29:58 UTC,41.2619426,-95.8611232,Council Bl
1364,U.S.A.,Americas,North America,Mesa,Arizona,Land based,Mesa,791.0,S,0.21,0.17,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),Electronics,Motorola,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"810,000 USD",0.0,2014-04-03 15:29:54 UTC,33.4222685,-111.8226402,Mesa
1365,U.S.A.,Americas,North America,Paradise,Arizona,Land based,Paradise,791.0,S,0.21,0.17,MSF (Multi-stage Flash),Flash,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),Power,Valley Authority,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",50.0,EPC,0.0,,"810,000 USD",0.0,2014-04-03 15:29:54 UTC,31.9348131,-109.2189503,Paradise
1366,U.S.A.,Americas,North America,Paradise,Arizona,Land based,Paradise,791.0,S,0.21,0.17,MSF (Multi-stage Flash),Flash,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),Power,Valley Authority,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",50.0,EPC,0.0,,"810,000 USD",0.0,2014-04-03 15:29:54 UTC,31.9348131,-109.2189503,Paradise
1367,U.S.A.,Americas,North America,Tecate,California,Land based,Tecate,764.0,S,0.2,0.17,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),Food & Beverage,Brewery,Presumed Offline,Stand-alone,Amiantit Group,100.0,EPC,0.0,,"790,000 USD",0.0,2014-04-03 15:29:56 UTC,32.5772833,-116.6275176,Tecate
1368,U.S.A.,Americas,North America,Austin,Texas,Land based,Austin,763.0,S,0.2,0.17,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),Electronics,Motorola,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"780,000 USD",0.0,2014-04-03 15:30:02 UTC,30.267153,-97.7430608,Austin
1369,U.S.A.,Americas,North America,Chandler,Arizona,Land based,Chandler,763.0,S,0.2,0.17,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),Electronics,General Instrument,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"780,000 USD",0.0,2014-04-03 15:29:53 UTC,33.3061605,-111.8412502,Chandler
1370,U.S.A.,Americas,North America,Chalmette,Louisiana,Land based,Chalmette,763.0,S,0.2,0.17,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Industry (TDS <10ppm),,,Online,,GdF Suez,100.0,EPC,0.0,,,0.0,2014-08-12 15:36:22 UTC,29.942783,-89.9635162,Chalmette
1371,U.S.A.,Americas,North America,Oklahoma,Oklahoma,Land based,Oklahoma,760.0,S,0.2,0.17,RO (Reverse Osmosis),,,Pure water or tap water (TDS <500ppm),Power stations (TDS <10ppm),Power,,Presumed Online,Stand-alone,GdF Suez,100.0,EPC,0.0,,"550,000 USD",0.0,2014-04-03 15:30:00 UTC,35.5003375,-97.5005945,Oklahoma
1372,U.S.A.,Americas,North America,North Carolina,North Carolina,Land based,North Carolina,760.0,S,0.2,0.17,RO (Reverse Osmosis),,,Pure water or tap water (TDS <500ppm),Power stations (TDS <10ppm),Power,,Presumed Online,Stand-alone,GdF Suez,100.0,EPC,0.0,,"550,000 USD",0.0,2014-04-03 15:29:59 UTC,35.500556,-80.000278,North Caro
1373,U.S.A.,Americas,North America,Mount Storm,West Virginia,Land based,Mount Storm,757.0,S,0.2,0.17,MSF (Multi-stage Flash),Flash,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),Power,Electric & Power,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"770,000 USD",0.0,2014-04-03 15:30:04 UTC,39.2773263,-79.2408725,Mount Stor
1374,U.S.A.,Americas,North America,Austin,Texas,Land based,Austin,757.0,S,0.2,0.17,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),Electronics,Motorola,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"770,000 USD",0.0,2014-04-03 15:30:02 UTC,30.267153,-97.7430608,Austin
1375,U.S.A.,Americas,North America,St. Gabriel,Louisiana,Land based,St. Gabriel,757.0,S,0.2,0.17,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),Power,,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"770,000 USD",0.0,2014-04-03 15:29:59 UTC,30.2575,-91.099167,St. Gabrie
1376,U.S.A.,Americas,North America,Stuart,Florida,Land based,Stuart,757.0,S,0.2,0.17,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Tourist facilities as drinking water (TDS 10ppm - <1000ppm),,RADNOR,Presumed Online,Stand-alone,"Hydropro, Inc.",100.0,EPC,0.0,,"780,000 USD",0.0,2012-06-27 03:32:11 UTC,27.1975,-80.252778,Stuart
1377,U.S.A.,Americas,North America,Hawthorne,California,Land based,Hawthorne,757.0,S,0.2,0.17,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Industry (TDS <10ppm),,,Presumed Offline,Stand-alone,Arocon,100.0,EPC,0.0,,"620,000 USD",0.0,2012-06-27 03:32:00 UTC,33.9164032,-118.3525748,Hawthorne
1378,U.S.A.,Americas,North America,Kansas City,Missouri,Land based,Everest WTP,757.0,S,0.2,0.17,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,,Online,,Harn R/O Systems Inc.,100.0,EPC,0.0,,,0.0,2014-04-03 15:30:41 UTC,39.0997266,-94.5785667,Everest WT
1379,U.S.A.,Americas,North America,Palo Verde,Arizona,Land based,Palo Verde,757.0,S,0.2,0.17,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),Power,Arizona Public Service,Presumed Offline,Stand-alone,Envirogenics,100.0,EPC,0.0,,"770,000 USD",0.0,2014-08-11 09:03:00 UTC,33.3480976,-112.6773908,Palo Verde
1380,U.S.A.,Americas,North America,Ottumwa,Iowa,Land based,Ottumwa,757.0,S,0.2,0.17,MSF (Multi-stage Flash),Flash,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),Power,Municipality,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"770,000 USD",0.0,2014-04-03 15:29:58 UTC,41.0200145,-92.4112963,Ottumwa
1381,U.S.A.,Americas,North America,Harbour Heights,Florida,Land based,Harbour Heights,757.0,S,0.2,0.17,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,CHWA,Presumed Offline,Stand-alone,Basic,100.0,EPC,0.0,,"770,000 USD",0.0,2017-11-20 16:46:11 UTC,26.9908921,-82.0023095,Harbour He
1382,U.S.A.,Americas,North America,Hastings,Florida,Land based,Hastings,757.0,S,0.2,0.17,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,City of Hastings,Presumed Online,Stand-alone,Harn R/O Systems Inc.,100.0,EPC,0.0,,"770,000 USD",0.0,2016-01-27 09:46:20 UTC,29.7180248,-81.5081338,Hastings
1383,U.S.A.,Americas,North America,Hutchinson,Florida,Land based,Hutchinson,757.0,S,0.2,0.17,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,Princess Hotel,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"770,000 USD",0.0,2012-06-27 03:32:08 UTC,27.3545667,-80.2488596,Hutchinson
1384,U.S.A.,Americas,North America,Indian River County,Florida,Land based,Indian River,757.0,S,0.2,0.17,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,,Presumed Offline,Stand-alone,Basic,100.0,EPC,0.0,,"770,000 USD",0.0,2012-06-27 03:32:08 UTC,27.6878089,-80.5831108,Indian Riv
1385,U.S.A.,Americas,North America,Rocky Flats,Colorado,Land based,Rocky Flats,757.0,S,0.2,0.17,RO (Reverse Osmosis),,,Wastewater,Discharge,,ROCKWELL,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"1,110,000 USD",0.0,2012-06-27 03:32:26 UTC,39.890833,-105.231667,Rocky Flat
1386,U.S.A.,Americas,North America,Culpeper,Virginia,Land based,Culpeper,757.0,S,0.2,0.17,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,State,Presumed Online,Stand-alone,Harn R/O Systems Inc.,100.0,EPC,0.0,,"770,000 USD",0.0,2012-06-27 03:32:33 UTC,38.4731815,-77.9966639,Culpeper
1387,U.S.A.,Americas,North America,Kansas City,Missouri,Land based,Kansas City,746.0,S,0.2,0.16,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Industry (TDS <10ppm),,,Online,,GdF Suez,100.0,EPC,0.0,,,0.0,2014-04-03 15:30:35 UTC,39.0997266,-94.5785667,Kansas Cit
1388,U.S.A.,Americas,North America,Fort Pierce,Florida,Land based,Fort Pierce,731.0,S,0.19,0.16,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,Bryn Mawr Corporation,Presumed Offline,Stand-alone,Harn R/O Systems Inc.,100.0,EPC,0.0,,"750,000 USD",0.0,2018-08-20 14:01:48 UTC,27.4467056,-80.3256056,Fort Pierc
1389,U.S.A.,Americas,North America,Algona,Iowa,Land based,Algona,731.0,S,0.19,0.16,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Presumed Online,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"750,000 USD",0.0,2012-06-27 03:32:13 UTC,43.0699663,-94.233019,Algona
1390,U.S.A.,Americas,North America,Sunnyvale,California,Land based,Sunnyvale,727.0,S,0.19,0.16,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),,,Presumed Online,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"740,000 USD",0.0,2014-08-11 07:44:56 UTC,37.368611,-122.036111,Sunnyvale
1391,U.S.A.,Americas,North America,Manassas,Virginia,Land based,Manassas,727.0,S,0.19,0.16,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),Electronics,IBM Corporation,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"740,000 USD",0.0,2014-04-03 15:30:03 UTC,38.7509488,-77.4752667,Manassas
1392,U.S.A.,Americas,North America,Kansas City,Missouri,Land based,Wamego,724.0,S,0.19,0.16,RO (Reverse Osmosis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Industry (TDS <10ppm),,,Online,,GdF Suez,100.0,EPC,0.0,,,0.0,2014-04-03 15:30:35 UTC,39.0997266,-94.5785667,Wamego
1393,U.S.A.,Americas,North America,Dallas,Texas,Land based,"Dallas, Texas",720.0,S,0.19,0.16,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),General,,Online,,GdF Suez,0.0,EPC,0.0,,,0.0,2014-09-18 10:00:10 UTC,32.7801399,-96.8004511,"Dallas, Te"
1394,U.S.A.,Americas,North America,Johnstown,Pennsylvania,Land based,Johnstown,720.0,S,0.19,0.16,RO (Reverse Osmosis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),Electronics,Pennsylvania Electric Company,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"750,000 USD",0.0,2014-04-03 15:30:01 UTC,40.3267407,-78.9219698,Johnstown
1395,U.S.A.,Americas,North America,South Carolina,South Carolina,Land based,South Carolina,720.0,S,0.19,0.16,ED (Electrodialysis),,,River water or low concentrated saline water (TDS 500ppm - <3000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,,Presumed Online,Stand-alone,GdF Suez,100.0,EPC,0.0,,"590,000 USD",0.0,2012-06-27 03:32:25 UTC,34.000278,-81.0,South Caro
1396,U.S.A.,Americas,North America,Mississippi,Mississippi,Land based,Mississippi,719.0,S,0.19,0.16,ED (Electrodialysis),,,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,,Presumed Online,Stand-alone,GdF Suez,100.0,EPC,0.0,,"740,000 USD",0.0,2012-06-27 03:32:19 UTC,32.750278,-89.750278,Mississipp
1397,U.S.A.,Americas,North America,Moss Landing,California,Land based,Moss Landing,711.0,S,0.19,0.16,MSF (Multi-stage Flash),Flash,,Seawater (TDS 20000ppm - 50000ppm),Power stations (TDS <10ppm),Power,Pacific Gas and Electric Company,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"1,870,000 USD",0.0,2014-04-03 15:29:56 UTC,36.8044003,-121.7868953,Moss Landi
1398,U.S.A.,Americas,North America,Moss Landing,California,Land based,Moss Landing,711.0,S,0.19,0.16,MSF (Multi-stage Flash),Flash,,Seawater (TDS 20000ppm - 50000ppm),Power stations (TDS <10ppm),Power,Pacific Gas and Electric Company,Presumed Offline,Stand-alone,"Evoqua Water Technologies, LLC",100.0,EPC,0.0,,"1,870,000 USD",0.0,2014-04-03 15:29:56 UTC,36.8044003,-121.7868953,Moss Landi
